commit_hash,commit_size,files_changed,test_coverage,past_failures,dependency_changes,author_experience,time_of_commit,build_time,build_outcome
abc001192,20,25,83.57214096677704,2,0,125,0,764.8481181696235,0
abc001193,50,2,95.05824386944077,4,0,45,18,59.057474131293404,0
abc001194,10,2,44.33616863393466,0,0,11,12,105.10244082590395,0
abc001195,100,3,85.85986246534569,2,0,162,18,1116.2886287815313,1
abc001196,500,10,81.69822373778744,2,0,88,6,139.17926531416688,0
abc001197,200,10,34.46561893775185,2,0,46,18,6.846017682020893,1
abc001198,50,1,57.105619884714486,3,0,112,18,47.925121140245395,1
abc001199,10,2,49.7935819942069,3,0,81,0,8.007533665371577,0
abc001200,100,3,51.314329704782125,0,0,32,12,1379.254143909177,0
abc001201,10,3,98.80628156882906,2,0,98,6,98.08110903776853,0
abc001202,10,1,74.99441894359495,2,1,5,0,771.3070825798331,0
abc001203,20,10,80.23733104554498,3,1,191,18,1648.0279558751115,1
abc001204,20,3,98.36323461205065,3,0,29,0,274.7681590483845,0
abc001205,100,5,56.404124772034706,1,1,48,18,10.127945605395148,1
abc001206,50,10,86.12881179169642,1,0,16,6,25.53394206111235,0
abc001207,20,5,60.417167431314674,2,1,153,18,197.09610640047563,0
abc001208,10,2,90.86735702704858,1,0,72,0,156.349675674934,0
abc001209,500,3,42.64602789179122,2,0,29,0,279.55634569371966,1
abc001210,20,1,96.33803239449958,5,0,180,18,173.3289378939935,0
abc001211,20,3,45.314019588761575,4,0,46,12,815.7796794832316,0
abc001212,10,1,52.83543548866521,3,0,153,0,229.5474834595445,0
abc001213,100,3,82.93345638747464,4,1,23,12,354.98260605744116,1
abc001214,50,1,57.562859909578464,0,0,162,12,680.4124149270701,1
abc001215,10,1,72.57479637365127,0,0,195,12,47.65366157655241,0
abc001216,10,1,61.12014507485999,0,0,94,12,78.30606553686457,0
abc001217,50,1,81.96589559628472,1,0,114,0,34.0576813275591,0
abc001218,50,5,45.98318766580276,2,0,34,0,45.120753628175024,0
abc001219,10,5,34.09205910658139,1,0,160,12,215.59117297329536,0
abc001220,200,3,50.995057823114635,1,0,117,0,116.21945719472222,1
abc001221,10,1,63.20160654079012,0,0,29,12,165.06378177627144,0
abc001222,20,1,41.7614036534875,3,0,9,12,1213.4920579355762,0
abc001223,200,1,54.83581027594721,3,0,194,12,51.1313004323642,0
abc001224,20,1,57.9988112805498,2,0,185,18,233.4887162710361,0
abc001225,50,10,34.01742905817915,2,1,39,6,31.232108831227066,1
abc001226,20,1,70.83150737289432,1,0,135,0,115.03608543679803,0
abc001227,10,2,91.90403995799014,0,0,110,0,224.93171954197794,0
abc001228,500,1,40.62200390671367,1,0,69,12,879.1617610591111,1
abc001229,20,1,71.84656093810598,0,0,136,18,148.89354872987775,1
abc001230,100,3,76.53174434375924,4,0,96,18,20.13268935822515,1
abc001231,10,3,59.35342762935018,2,0,119,0,147.38605053866885,1
abc001232,10,1,79.07683111549889,1,0,118,12,47.256317509120876,0
abc001233,10,1,58.75120804437084,5,0,18,0,78.40538249804914,0
abc001234,50,2,65.32461015842044,1,0,102,12,288.7715795808196,0
abc001235,20,1,30.514713118809887,2,0,110,12,20.94134579254033,0
abc001236,100,1,78.42040798942821,3,0,82,6,187.491696566301,0
abc001237,20,25,76.2939875261307,1,0,177,12,282.0686829747835,0
abc001238,200,3,32.68806141284412,1,0,105,6,164.38093332371116,0
abc001239,10,3,55.777507517659316,2,0,16,0,5.793487648050269,0
abc001240,100,2,98.53222885541672,1,0,21,0,1270.4827440675742,0
abc001241,100,2,59.45155937980317,1,0,138,18,137.24032810730534,0
abc001242,100,3,65.13617835922892,2,0,106,6,452.3043671902151,1
abc001243,100,3,93.69511107118029,0,0,132,0,118.20024397930821,0
abc001244,100,5,80.20833131060294,3,0,44,6,193.3166804947826,1
abc001245,50,1,70.74490917869565,1,0,123,0,147.53426086462713,0
abc001246,10,3,85.84632769387508,1,0,136,6,125.81105440908583,0
abc001247,10,2,90.50563865191813,1,0,111,6,6.628096334332041,1
abc001248,200,10,61.98216502160868,3,0,117,12,133.89594556837247,1
abc001249,50,3,63.25758554522848,3,0,126,0,660.7947532521692,1
abc001250,100,3,57.0235654956285,1,0,183,18,351.7357863983286,0
abc001251,20,1,97.66942980129224,2,0,19,12,47.144551328375506,0
abc001252,10,3,78.80163780032453,2,0,64,18,268.32575375392526,0
abc001253,10,1,35.82561463456506,2,0,40,6,668.3291795664383,1
abc001254,50,2,90.40717363191129,1,1,51,12,361.2258841940945,0
abc001255,20,1,63.63919585853876,2,1,137,6,48.29170571008904,0
abc001256,10,3,34.812773449574124,2,1,158,0,607.1055590153019,1
abc001257,20,1,68.48020786143178,0,0,56,0,107.66493402637552,0
abc001258,10,2,59.201499528299145,3,0,81,18,181.58273142299336,0
abc001259,50,10,91.44245834038374,1,0,172,0,224.05475502896695,1
abc001260,10,1,44.27962225265712,4,0,187,18,570.1509190709944,0
abc001261,100,3,87.8525226644528,3,0,143,6,804.7476115619818,1
abc001262,20,2,69.0382083829817,4,0,196,12,796.2940209054906,0
abc001263,20,1,33.82272122494283,3,1,70,0,2.395795360989001,0
abc001264,10,5,98.02917109278393,0,0,128,6,764.8853403957578,0
abc001265,10,1,65.88306708722399,2,0,126,12,16.776554575804436,0
abc001266,20,2,50.36137979621077,2,0,61,6,92.68137853355275,0
abc001267,20,3,62.858478939248066,1,0,80,18,217.07440396797355,1
abc001268,50,3,90.05004484622424,1,0,121,6,196.13507155678164,0
abc001269,10,3,51.343218706954445,1,0,101,18,278.4405254462877,0
abc001270,50,2,43.48734775406902,4,0,151,18,195.85862679645504,0
abc001271,100,1,39.034987285161705,1,0,77,0,817.1426743648311,0
abc001272,100,5,50.850157887314786,2,1,175,18,82.5477825883782,1
abc001273,10,3,84.60336609280304,0,0,145,18,96.07178356888193,0
abc001274,20,5,63.01384556366832,1,0,185,6,760.4986940424794,0
abc001275,10,5,45.923712258547795,4,0,126,18,23.95316020028438,0
abc001276,10,5,41.63294997268244,0,1,182,18,282.1449227252593,1
abc001277,500,2,53.291063355726536,2,0,180,6,343.46217039801127,1
abc001278,10,2,95.79470610199962,0,0,22,12,211.28775193903374,0
abc001279,20,5,54.011869881301706,3,0,83,0,355.4784714652107,0
abc001280,50,2,99.16868531682448,2,1,167,6,56.896184522669905,0
abc001281,50,1,63.96613190357493,2,0,141,18,574.4471995977435,0
abc001282,50,10,42.54147428031056,2,0,78,6,45.25582849720687,0
abc001283,10,10,92.37980642554567,1,0,95,12,153.65418456359865,0
abc001284,20,2,62.22487611943788,2,0,109,6,23.472020446629376,0
abc001285,20,1,79.67699404531672,2,0,194,6,236.3765631477829,0
abc001286,10,2,98.85981082464062,3,0,110,6,332.3677921521105,0
abc001287,20,5,33.51227452239818,3,0,52,6,850.1944306748827,0
abc001288,10,10,36.7686191851297,1,1,103,18,403.35714265903437,0
abc001289,10,1,80.43197190239293,3,0,101,6,233.6787938750271,1
abc001290,20,1,49.72775023068304,3,1,142,12,809.2088319643198,1
abc001291,10,10,42.90109778650694,4,0,63,6,195.27746878263892,0
abc001292,50,2,32.755331587381065,0,0,199,6,247.11733012551574,0
abc001293,50,3,31.529269839034125,1,0,28,18,271.9752933408495,0
abc001294,100,25,84.21399221838536,0,0,46,18,158.2795139305917,0
abc001295,10,1,39.4103399158685,1,0,28,6,546.9428888711154,0
abc001296,10,3,62.74044311798056,0,0,2,18,61.434919478800495,0
abc001297,10,1,72.4127770625638,2,0,127,18,242.7979293909807,0
abc001298,50,2,59.98462603981923,5,0,17,6,384.292070557474,0
abc001299,50,5,31.897465663536316,0,0,59,18,702.9476726082673,1
abc001300,10,2,84.84510518115363,6,0,180,0,646.0385568558924,0
abc001301,200,50,30.735925717915745,0,0,132,0,213.23470467921229,1
abc001302,10,3,83.33229260642388,4,1,77,0,309.141553095224,0
abc001303,20,2,92.5313145651686,2,0,131,18,150.38030211835138,0
abc001304,50,1,60.29879447400206,3,0,115,0,189.43379586906264,0
abc001305,100,2,67.48797311684588,1,1,165,12,710.1876247302398,0
abc001306,50,2,63.38883748323576,4,1,97,0,800.8103988814506,1
abc001307,100,1,57.244603303640716,2,0,105,12,677.323840418955,0
abc001308,20,2,92.11971747592523,1,0,24,18,44.67910050547453,0
abc001309,100,2,92.57534574689933,0,0,35,0,569.3040852085126,0
abc001310,10,5,53.507145524907415,3,0,2,12,889.0592898670521,1
abc001311,100,3,73.05488278102885,4,0,33,18,134.47249779050492,1
abc001312,20,5,94.8835293502105,2,0,76,0,219.34587422911315,0
abc001313,100,1,97.34409492589461,4,0,86,6,453.00710764776994,0
abc001314,20,1,65.62713282954333,3,0,138,0,247.71443423664073,1
abc001315,50,3,61.69773636990287,2,0,81,0,1510.026356389951,1
abc001316,20,2,49.508602114996805,5,0,62,0,182.48378058156607,0
abc001317,50,1,97.1210311233287,1,0,43,6,375.4689533274096,0
abc001318,10,5,39.99700131310071,2,0,197,12,471.9189796991817,0
abc001319,10,5,70.58807032334076,2,0,121,12,204.42512385119826,0
abc001320,10,3,49.778518726304725,1,0,59,6,583.4392225081697,0
abc001321,10,1,49.53058032434576,0,0,9,0,236.99959445825573,0
abc001322,100,5,58.34780111633319,3,0,77,0,159.1303873115404,0
abc001323,10,3,99.91550550709582,3,0,188,0,34.22744726501872,1
abc001324,500,5,33.847641478787544,3,0,63,12,149.97241951115197,0
abc001325,20,5,70.4979272742472,2,0,52,12,397.2060320251346,0
abc001326,10,5,35.780051062469404,3,0,23,6,762.5818436230977,0
abc001327,100,3,40.81645809933633,3,0,30,18,86.97713651024728,0
abc001328,50,1,60.76940592410291,0,0,171,6,131.66105160462675,0
abc001329,20,3,65.73220919425088,1,0,196,12,50.15694425376936,1
abc001330,50,3,48.11546858551668,4,0,21,0,352.0552864568977,0
abc001331,50,5,52.15199916120913,1,0,43,0,967.0793117008631,1
abc001332,10,1,36.087691417915316,2,1,135,0,307.28994210148306,1
abc001333,500,1,51.22538486909754,3,0,16,0,287.976038104875,1
abc001334,500,10,97.65909075663808,1,0,23,18,241.88799805475423,1
abc001335,50,5,96.12951671707371,1,1,186,6,27.78453884137643,1
abc001336,10,10,53.441480309588954,4,1,87,6,392.2491979681417,1
abc001337,50,5,69.95977553951332,5,0,31,12,276.42832881777383,0
abc001338,10,3,93.6716773777661,1,0,121,6,324.9487677940443,0
abc001339,10,3,30.432867584862766,1,0,69,18,687.2298429097181,0
abc001340,10,10,86.74784992363143,5,0,134,18,459.6886039171316,1
abc001341,20,3,96.38586869522433,0,0,115,18,455.4889942675096,0
abc001342,100,3,36.392801403349,2,0,193,0,785.9449181028727,0
abc001343,50,1,41.30133802230447,1,0,59,12,1379.6059192641824,0
abc001344,50,2,97.25224119399488,2,0,156,18,261.16780943253883,0
abc001345,20,5,67.62781005482424,2,0,146,6,34.5833981790197,0
abc001346,20,2,30.99376441302066,1,1,77,6,184.37284627452516,0
abc001347,20,1,48.03423991344704,3,0,138,6,464.786816184784,1
abc001348,500,2,61.496057198820175,3,0,7,18,8.43507802455269,1
abc001349,10,1,78.50362377173374,3,0,37,18,17.570891398856766,1
abc001350,100,1,81.32122646957598,1,0,173,6,20.855761615951735,0
abc001351,50,2,99.67950590478193,0,0,86,18,393.9530516414603,0
abc001352,20,10,50.12578395686313,2,1,16,6,208.64494919168237,0
abc001353,50,3,67.67540713079327,1,1,116,0,138.08630755013445,1
abc001354,20,1,67.33264835017235,4,0,118,18,33.48637035727095,0
abc001355,100,1,58.39516816130663,4,0,14,0,395.2995469561138,0
abc001356,200,3,41.84133256896941,1,0,139,0,116.14899837544272,1
abc001357,20,2,98.42195942286898,0,0,87,18,92.49773659560974,0
abc001358,10,5,89.73220306666101,2,0,162,6,316.94113979357525,0
abc001359,50,3,64.8833119805966,2,0,188,12,245.62053108192492,0
abc001360,200,5,72.22717958788209,4,0,104,0,135.01825262033583,0
abc001361,10,2,45.90827374917636,1,0,141,18,307.73750118443235,0
abc001362,50,3,68.06509492742228,1,0,167,0,94.91563859719136,0
abc001363,50,2,78.64790931850331,2,1,44,6,475.1752950798405,1
abc001364,50,10,66.06169198706121,6,0,28,18,78.14420248095819,1
abc001365,10,3,99.31996194094589,1,0,168,12,51.89119427882842,0
abc001366,50,2,72.79391593734084,0,0,16,18,457.5833670696311,0
abc001367,200,2,55.96815988145183,1,0,50,0,369.1895361520994,0
abc001368,10,1,84.05064193310866,1,0,115,18,60.502317456294435,0
abc001369,10,3,41.932375810714944,0,0,156,18,37.07287673230398,0
abc001370,500,1,56.91610695943866,1,0,68,0,546.7876477075206,0
abc001371,10,3,54.28712652643101,1,0,92,12,449.6353794791925,0
abc001372,100,2,60.22649665754441,4,0,121,6,118.91773499094208,1
abc001373,20,3,84.72458781501084,6,0,188,18,322.05657767146346,1
abc001374,10,5,63.89211225143852,1,1,140,12,39.77161983686107,0
abc001375,100,5,85.5810115186174,1,1,16,6,212.2028343326225,0
abc001376,20,5,70.35422321979061,1,0,53,0,5.672377668839207,0
abc001377,20,1,53.944860426028875,2,0,182,12,149.07774305664563,0
abc001378,20,1,86.69851205784306,0,0,49,12,23.337489951398464,0
abc001379,50,3,46.68027693871641,5,0,164,18,193.39121965499052,0
abc001380,10,2,45.706808585985684,2,0,62,0,164.28923338321712,0
abc001381,20,2,65.3152046838385,2,0,84,18,176.3039155708748,0
abc001382,200,1,48.25944721734622,1,0,154,0,13.917273548685353,1
abc001383,10,2,30.636092446585142,1,0,56,6,134.64474912603936,1
abc001384,50,1,75.38082691091611,1,0,120,18,423.7716031582038,1
abc001385,20,10,65.77656750306787,6,1,90,0,138.09411771969027,1
abc001386,100,1,61.186247014521285,2,0,150,0,376.7608869862699,0
abc001387,10,3,97.68779602328208,1,0,120,12,138.36251367555,0
abc001388,200,1,69.98394287740396,0,0,73,18,165.09842255602817,0
abc001389,20,3,90.44021044525692,4,0,69,18,248.95968558117673,0
abc001390,10,2,39.76151653436121,0,0,177,6,902.839461502105,0
abc001391,10,10,69.84445241905993,4,0,98,0,34.5762714716891,0
abc001392,10,10,90.75857387116321,1,0,2,12,10.040284026309106,0
abc001393,20,2,70.81740300959285,3,0,53,0,280.9152660545739,0
abc001394,20,10,80.26099246889011,2,0,119,0,893.3505495255457,1
abc001395,100,50,56.04304974685452,2,0,7,0,1373.3579365841897,0
abc001396,20,5,36.47146619259466,3,1,148,18,198.59006192124997,1
abc001397,10,5,62.053020658895,1,0,158,0,189.37956735099283,0
abc001398,50,1,57.61355735872003,1,0,75,6,310.66063214250505,1
abc001399,50,3,90.6942127665263,1,0,95,12,243.33253074230362,0
abc001400,10,1,47.07967116467306,2,1,195,12,301.6087707307145,0
abc001401,10,1,97.67139592745757,1,0,187,0,621.4406438453972,0
abc001402,10,50,97.06966838631473,1,0,194,12,411.48813921479524,0
abc001403,50,2,47.33421501500071,1,1,3,0,206.07641534514124,1
abc001404,50,5,54.36363688341243,3,0,184,18,185.8934446820126,0
abc001405,20,5,92.68890186117196,6,0,79,12,306.1636814549836,0
abc001406,100,10,97.66355546272753,2,0,17,18,182.47987784538594,0
abc001407,100,50,61.04073719852308,0,0,112,18,183.624677819913,0
abc001408,50,1,52.469793194862845,0,0,52,6,4.932091818322652,1
abc001409,100,1,66.82658092760795,3,0,7,6,57.37144700064099,1
abc001410,10,2,78.14384444560145,3,0,112,12,201.13030818131438,0
abc001411,10,1,49.143216076248585,4,0,133,0,518.8948806128269,1
abc001412,10,1,81.5531222233351,2,0,54,0,98.02127457406671,0
abc001413,10,2,33.61601499802487,0,0,61,0,221.84746431187483,0
abc001414,20,5,33.45061449350915,2,0,109,0,126.91864774753182,0
abc001415,200,3,57.040139360188164,3,0,16,6,33.21377357537973,0
abc001416,10,2,54.74312344425044,2,0,195,0,953.1653320955938,0
abc001417,10,3,52.09432507570066,1,1,187,0,578.6324674416262,0
abc001418,20,1,64.37138338682371,2,0,47,18,24.52328431036301,1
abc001419,200,1,52.45135076180999,2,1,48,0,381.66185621947767,0
abc001420,20,5,43.458054292766434,1,0,121,0,128.11998182082564,0
abc001421,20,3,51.66286843620206,1,0,64,6,1580.6163303835945,1
abc001422,10,5,98.24329909671644,4,0,50,12,108.03218537544811,0
abc001423,10,1,58.7779391896394,2,0,41,18,81.83348447028203,0
abc001424,500,5,61.1298943800835,4,1,22,18,251.72290872725975,1
abc001425,200,3,70.3581492965798,1,1,115,12,540.7724171639434,1
abc001426,10,3,98.83385378899587,1,0,182,18,64.1506784499289,0
abc001427,200,3,46.91208935050341,3,0,5,0,370.74511767849094,0
abc001428,50,10,77.68974773727037,2,0,145,0,19.011866830230623,0
abc001429,100,3,80.11892854792069,1,0,101,12,753.7502424158262,0
abc001430,20,3,72.51270917551462,1,0,78,6,25.365203745611943,0
abc001431,20,50,36.200483774565086,1,0,41,6,736.8306093079879,1
abc001432,20,5,77.38105930793034,1,0,92,18,202.47859480375152,0
abc001433,50,2,34.48662977253228,0,0,163,6,178.31169172252322,1
abc001434,10,5,71.72998546849279,3,0,168,6,1087.00706956836,1
abc001435,10,2,81.770682405522,4,0,22,6,1393.3036142376395,0
abc001436,20,1,44.767892343396525,1,0,176,6,315.0993556096062,0
abc001437,50,3,88.91354052799419,3,1,53,6,40.786913509139055,0
abc001438,10,10,32.1247663873103,0,0,93,6,211.6692372077509,0
abc001439,50,10,89.06690045608143,3,0,10,6,225.97305944004412,1
abc001440,200,2,62.223033544993555,1,0,146,18,216.73969609247817,1
abc001441,10,3,45.231155795215116,2,0,49,0,252.83669914571453,0
abc001442,50,1,39.36447014957776,3,0,71,6,5.670672250809293,0
abc001443,20,50,96.73150173076608,2,1,158,0,372.6346024053361,1
abc001444,100,25,35.08659113068097,1,1,19,12,373.84945227864733,1
abc001445,10,3,43.9365393955148,1,0,55,0,36.809578295624846,0
abc001446,50,5,54.34756432031322,2,0,188,12,253.35812048589725,1
abc001447,100,5,73.41643942727843,1,0,21,18,252.04983326791216,0
abc001448,200,3,68.1360759693269,2,0,26,0,344.1363947879933,0
abc001449,50,1,38.79504446886198,2,0,28,12,26.779783320454737,0
abc001450,20,2,50.280958861675025,3,0,167,0,295.4538387731723,1
abc001451,50,3,46.71262397602169,5,0,161,18,98.8646966247838,0
abc001452,100,3,44.94799981432389,2,0,40,0,212.1756512619002,0
abc001453,50,2,58.78010355359909,2,0,29,12,445.26948617281977,1
abc001454,10,10,79.28220168141598,1,0,20,6,366.8915814431158,0
abc001455,200,1,45.221705255206516,4,0,20,6,37.976273104119855,0
abc001456,50,3,55.667521579208696,2,0,74,6,268.3476081817521,1
abc001457,50,3,57.36421987888136,2,0,140,18,1043.2602660399714,0
abc001458,10,3,98.35195706047871,0,0,120,6,51.15445674212539,0
abc001459,50,3,96.82664498153483,1,0,97,18,575.0072506731465,0
abc001460,20,2,86.00963079264531,1,1,120,6,363.750804709328,0
abc001461,50,1,46.91612445734296,1,0,25,18,446.1704816130107,0
abc001462,10,3,34.76261198641688,2,0,153,18,99.3683014280634,1
abc001463,50,3,52.18328964044373,3,0,4,0,101.85641450237239,1
abc001464,500,1,48.675618460368156,3,0,4,6,709.4002483440934,1
abc001465,10,5,65.41480601024757,4,0,137,0,133.8074061620943,0
abc001466,500,2,84.44095370474551,3,0,143,12,19.52652671336369,0
abc001467,20,3,90.08260572152005,1,1,26,6,275.33508138088786,1
abc001468,100,5,89.1404859787356,3,0,79,6,39.99691082830739,0
abc001469,100,1,55.17728928561475,1,0,90,6,477.76869501536953,0
abc001470,50,1,78.1064040422478,2,0,71,6,307.9542846329346,0
abc001471,50,5,51.898393826695404,0,0,160,0,623.1767920633381,0
abc001472,100,3,34.26338802646279,1,0,76,0,460.9081678387337,0
abc001473,20,3,79.10956859220596,1,0,99,18,35.67345796297258,0
abc001474,20,5,30.68792867988515,4,1,180,0,143.9292573672546,1
abc001475,50,5,58.6427811220942,1,0,127,18,446.9107018188068,0
abc001476,100,25,53.0565488511453,2,0,32,12,162.04619450071917,0
abc001477,100,3,78.53642769631966,2,0,9,0,1076.606920829143,0
abc001478,100,2,83.63718309322653,1,0,78,18,399.2470543388095,0
abc001479,20,2,51.286624517989864,3,0,13,6,4.68638888449534,0
abc001480,100,1,86.81389101113975,4,0,184,12,636.0432918945679,1
abc001481,10,3,50.57417323534536,0,1,124,18,31.876536332246527,0
abc001482,20,2,61.24284519905929,2,0,172,12,45.42961705318455,0
abc001483,10,10,80.89129689098937,2,0,96,6,397.83354473276313,1
abc001484,20,3,78.5044160457352,5,1,83,6,600.674290365463,1
abc001485,20,3,99.115793061854,2,1,158,18,230.58735575707297,1
abc001486,20,2,45.76127169511523,2,0,144,18,102.34583985291673,0
abc001487,50,1,76.36225394777077,4,1,140,6,129.8426648255342,1
abc001488,20,1,72.67773357930442,1,0,194,18,125.97084797396992,1
abc001489,20,2,94.05689181430209,4,0,18,6,118.65952897649065,0
abc001490,10,1,40.94534991514125,3,0,141,0,83.48181263449324,0
abc001491,20,3,82.62587145108532,6,1,93,18,281.61235959581654,1
abc001492,10,10,69.77880313881379,0,0,24,12,691.9939545195114,0
abc001493,10,10,49.22661088515338,3,0,102,6,110.05326271866677,0
abc001494,50,3,63.21044399030219,1,0,140,0,61.99446666860756,0
abc001495,50,1,53.364361794885845,1,0,60,18,547.1193474949713,0
abc001496,50,10,70.55193819519226,2,0,60,6,406.1868731233377,1
abc001497,20,10,92.23004275702661,2,0,100,0,801.3869093235094,0
abc001498,20,1,69.85134890885413,1,1,1,18,54.283855732899724,1
abc001499,100,5,74.22056928286088,2,0,43,6,46.73356116133379,1
abc001500,20,2,66.31234929802966,3,0,55,6,233.8923019048713,0
abc001501,20,5,33.581585451183315,2,0,168,6,285.912599757435,0
abc001502,10,50,46.3000989813266,2,1,192,18,196.2780195245561,1
abc001503,20,1,64.44012106024579,4,0,34,0,274.1131961847755,0
abc001504,20,10,51.71646986212933,1,0,34,6,59.67425363322695,0
abc001505,20,3,42.7234518432836,0,1,176,0,195.95518880335572,1
abc001506,50,25,65.28929893429068,3,0,161,0,321.964567371959,0
abc001507,20,2,52.59668554134952,2,0,196,12,170.06351491067662,0
abc001508,50,5,48.067535022139026,5,0,158,0,341.31260918859124,0
abc001509,100,1,62.47897922082666,3,1,110,0,180.00159434790982,0
abc001510,100,2,39.32989806575212,7,0,84,0,121.75936774245676,0
abc001511,50,1,94.94220131527851,1,0,90,0,108.5514955533328,0
abc001512,200,25,90.73914685434673,4,1,79,0,158.74884768100296,1
abc001513,10,5,79.53344100183747,1,0,71,18,7.008109103232069,0
abc001514,10,10,37.434967931191935,2,0,71,12,331.2609913944827,0
abc001515,10,10,84.31140781287851,4,0,114,6,559.5035847414764,0
abc001516,50,1,86.55701296763132,2,0,29,12,131.37809432982425,0
abc001517,100,2,83.74352324000364,0,0,151,12,14.13790261147768,0
abc001518,10,1,37.97761209834688,2,0,162,6,1297.707441956594,0
abc001519,200,1,75.07355699474353,2,1,143,0,91.83457957949646,0
abc001520,10,1,88.4027357024579,0,0,97,6,40.61574645574513,0
abc001521,200,2,70.41473808537674,1,0,53,0,138.49280767574825,0
abc001522,20,2,75.24851626596623,3,0,145,6,402.4617443665422,0
abc001523,10,1,62.08544355984143,0,0,64,18,104.40657412510153,1
abc001524,20,1,67.00951239188367,1,0,61,12,256.4904030202136,1
abc001525,10,1,32.406380084620764,1,1,185,0,161.13034369799496,0
abc001526,10,25,74.72741153812993,2,0,108,12,37.58870289489952,0
abc001527,20,5,35.701304902381146,0,1,37,0,120.27181056917922,1
abc001528,100,25,60.45102160381563,0,0,135,6,387.1540211508571,1
abc001529,20,2,50.48585683671855,0,0,8,6,284.0279952233958,0
abc001530,20,2,68.1799565148199,3,0,78,6,38.27446865253263,0
abc001531,50,5,39.339143486624494,3,0,68,18,53.49494384738737,1
abc001532,50,2,78.41503813813227,0,0,21,6,307.10713033453123,0
abc001533,10,2,85.65080758499292,2,0,189,6,503.66118006064124,0
abc001534,20,1,41.434811482020955,3,0,94,18,128.99243249094346,0
abc001535,10,1,37.30191611463175,5,0,75,12,271.39073846832883,1
abc001536,10,2,40.18608379511514,3,0,157,12,56.131586133283555,0
abc001537,50,2,91.39892933289512,1,0,153,0,111.91810938115374,0
abc001538,10,3,66.97324832294493,3,0,186,12,6.143539622949302,0
abc001539,20,1,62.70826972052518,2,0,142,0,438.6624136258986,1
abc001540,50,1,37.4698273371648,0,0,78,0,153.7530223836082,0
abc001541,10,5,75.46892047298732,2,0,66,12,508.05066596080985,0
abc001542,50,1,90.7599714326563,4,0,182,12,369.68390307097474,0
abc001543,10,2,87.9730108526417,3,0,195,18,529.3791952809572,0
abc001544,200,10,73.82382962865609,2,0,158,0,100.91831312051475,1
abc001545,20,1,35.269510165617156,3,0,146,12,61.41017586278924,0
abc001546,100,1,37.86779190232091,3,1,54,12,1071.6563858071247,0
abc001547,50,2,33.45162909768773,1,0,100,18,379.0401932199482,0
abc001548,10,2,48.02354515447285,1,0,21,12,538.806644733778,0
abc001549,50,3,39.49630270122644,5,0,53,6,3.9661137254377814,0
abc001550,200,5,48.20336281767037,2,0,83,6,131.30118394100313,1
abc001551,50,1,56.95406390032731,4,0,144,0,407.38985463129677,0
abc001552,100,3,96.0087948849795,4,1,156,18,24.35743088464789,1
abc001553,100,3,72.72632418471844,2,0,4,12,251.34087481177713,0
abc001554,10,1,88.44816499780737,2,0,55,0,168.14805482170289,0
abc001555,10,3,79.72460504986326,3,0,15,12,5.3320573806231515,1
abc001556,50,2,37.875219136864224,4,0,64,6,80.74665696162513,0
abc001557,20,2,81.51442844617642,1,1,193,12,100.55455626486112,0
abc001558,100,1,49.25692170913871,2,0,112,12,35.58774910430695,0
abc001559,200,2,74.73754928962944,1,0,144,12,299.52442034796456,1
abc001560,20,2,53.86733815500919,6,0,118,6,83.27908015691864,0
abc001561,10,5,99.83705842852615,2,0,20,6,97.56098102168552,0
abc001562,100,1,48.448603564774444,2,0,64,18,685.5373211809023,1
abc001563,10,2,49.53913295419888,1,1,33,6,188.83944738805926,1
abc001564,100,2,95.14705788936789,4,0,81,0,149.33735618167245,0
abc001565,20,5,31.725108324542585,2,0,197,12,386.0661809731582,1
abc001566,50,3,78.76822915112379,3,0,126,6,721.0990930853635,0
abc001567,10,3,80.77284735151147,1,0,69,0,7.606522984378945,0
abc001568,50,5,88.54650041872796,4,0,186,6,178.39200581364716,0
abc001569,20,10,98.21075174469327,4,0,167,12,283.0842079878934,0
abc001570,50,2,98.29213434096567,0,0,164,0,115.06548577723366,0
abc001571,10,3,34.569373029652475,8,0,94,6,444.059851737237,1
abc001572,50,5,87.52875259270317,3,1,68,6,1067.1140889797164,0
abc001573,100,25,75.24169535601669,2,0,87,0,861.668974005984,1
abc001574,10,10,75.3139494061164,3,0,21,18,92.76673870195589,0
abc001575,10,2,38.98449486302864,0,0,63,0,76.98616595171794,0
abc001576,10,1,75.51310165119574,2,0,85,0,947.4085285101623,1
abc001577,50,2,98.77378064208735,2,0,134,0,184.09485638153168,0
abc001578,50,5,93.82729986776128,1,1,24,0,70.0709612479294,0
abc001579,20,2,60.73914625633954,3,0,111,6,368.27169209479507,1
abc001580,10,2,32.796358130026604,2,0,181,0,100.39869868739461,0
abc001581,20,5,55.36054430001434,2,0,95,0,93.28397136382821,0
abc001582,50,2,87.84732181203887,2,0,83,12,634.2075184977592,1
abc001583,20,10,79.10493710256162,3,0,102,6,53.1927372307317,0
abc001584,500,2,62.154055891576945,3,1,78,12,19.96791157561364,0
abc001585,10,2,33.857107461118176,3,0,178,6,94.07906996314304,0
abc001586,50,2,59.882630947631185,1,0,124,18,280.1420334383618,0
abc001587,20,5,62.83174578025184,2,0,140,18,39.404539963802,0
abc001588,20,1,94.99888730258952,3,0,184,6,191.36748709151436,0
abc001589,50,1,74.87602725075116,0,0,120,18,296.12431478880296,0
